date,state,fipschar,cases,deaths,fips,pop2019,new_cases,new_cases_per_100k,avg_new_cases
2020-04-03,Kansas,20,625,19,20,2913314,71,2.4370871111043986,2.0202814683601855
2020-04-04,Kansas,20,702,21,20,2913314,77,2.64303813457801,2.108546192706019
2020-04-05,Kansas,20,769,23,20,2913314,67,2.299786428788658,2.1379677674879636
2020-04-06,Kansas,20,854,25,20,2913314,85,2.9176394992094914,2.353725982555556
2020-04-07,Kansas,20,905,30,20,2913314,51,1.7505836995256947,2.304690024585649
2020-04-08,Kansas,20,1055,38,20,2913314,150,5.148775586840279,2.77543522109676
2020-04-09,Kansas,20,1116,42,20,2913314,61,2.0938354053150467,2.755820837908797
2020-04-10,Kansas,20,1180,50,20,2913314,64,2.1968109170518524,2.7214956673298616
2020-04-11,Kansas,20,1282,55,20,2913314,102,3.5011673990513894,2.84408556225463
2020-04-12,Kansas,20,1337,56,20,2913314,55,1.8878843818414355,2.7852424126907414
2020-04-13,Kansas,20,1384,63,20,2913314,47,1.613283017209954,2.598905772405093
2020-04-14,Kansas,20,1440,69,20,2913314,56,1.9222095524203706,2.623423751390047
2020-04-15,Kansas,20,1503,76,20,2913314,63,2.162485746472917,2.1968109170518524
2020-04-16,Kansas,20,1595,80,20,2913314,92,3.157915693262038,2.3488223867585654
2020-04-17,Kansas,20,1732,84,20,2913314,137,4.702548369314122,2.7067848799388896
2020-04-18,Kansas,20,1820,86,20,2913314,88,3.0206150109462966,2.6381345387810193
2020-04-19,Kansas,20,1897,94,20,2913314,77,2.64303813457801,2.7460136463148155
2020-04-20,Kansas,20,2030,101,20,2913314,133,4.56524768699838,3.167722884856019
2020-04-21,Kansas,20,2114,107,20,2913314,84,2.883314328630556,3.3050235671717596
2020-04-22,Kansas,20,2291,111,20,2913314,177,6.075555192471529,3.864033488028704
2020-04-23,Kansas,20,2626,112,20,2913314,335,11.49893214394329,5.055607266697455
2020-04-24,Kansas,20,2842,117,20,2913314,216,7.414236845050002,5.442991334659723
2020-04-25,Kansas,20,3091,119,20,2913314,249,8.546967474154862,6.2324702579752325
2020-04-26,Kansas,20,3198,120,20,2913314,107,3.6727932519460653,6.379578131884955
2020-04-27,Kansas,20,3407,126,20,2913314,209,7.173960650997455,6.752251412456252
2020-04-28,Kansas,20,3601,127,20,2913314,194,6.659083092313428,7.291646950125233
2020-04-29,Kansas,20,3811,132,20,2913314,210,7.208285821576391,7.453465611425927
2020-04-30,Kansas,20,4305,133,20,2913314,494,16.956634265993983,8.233137343147456
2020-05-01,Kansas,20,4510,136,20,2913314,205,7.036659968681715,8.179197789380558
2020-05-02,Kansas,20,4863,140,20,2913314,353,12.116785214364123,8.689171752267594
2020-05-03,Kansas,20,5177,142,20,2913314,314,10.77810356178565,9.70421608224468
2020-05-04,Kansas,20,5385,154,20,2913314,208,7.139635480418519,9.699312486447687
2020-05-05,Kansas,20,5627,160,20,2913314,242,8.306691280102317,9.934685084703244
2020-05-06,Kansas,20,5893,163,20,2913314,266,9.13049537399676,10.209286449334725
2020-05-07,Kansas,20,6240,164,20,2913314,347,11.910834190890512,9.488457867177086
2020-05-08,Kansas,20,6751,167,20,2913314,511,17.54016216583588,10.988958181056251
2020-05-09,Kansas,20,6923,172,20,2913314,172,5.9039293395768535,10.101407341800927
2020-05-10,Kansas,20,7045,172,20,2913314,122,4.1876708106300935,9.159916948778704
2020-05-11,Kansas,20,7161,174,20,2913314,116,3.9817197871564827,8.708786135455558
2020-05-12,Kansas,20,7352,178,20,2913314,191,6.556107580576622,8.45870274980903
2020-05-13,Kansas,20,7552,179,20,2913314,200,6.865034115787039,8.13506542720764
2020-05-14,Kansas,20,7668,181,20,2913314,116,3.9817197871564827,7.00233479810278
2020-05-15,Kansas,20,8006,187,20,2913314,338,11.601907655680096,6.154012725223382
2020-05-16,Kansas,20,8059,189,20,2913314,53,1.8192340406835652,5.570484825381484
2020-05-17,Kansas,20,8066,189,20,2913314,7,0.24027619405254633,5.0065713087275485
2020-05-18,Kansas,20,8439,190,20,2913314,373,12.803288625942827,6.266795428554168
2020-05-19,Kansas,20,8488,193,20,2913314,49,1.6819333583678244,5.570484825381483
2020-05-20,Kansas,20,8661,197,20,2913314,173,5.938254510155788,5.438087738862733
2020-05-21,Kansas,20,8771,199,20,2913314,110,3.775768763682871,5.408666164080789
2020-05-22,Kansas,20,9068,200,20,2913314,297,10.194575661943752,5.207618736404167
2020-05-23,Kansas,20,9119,200,20,2913314,51,1.7505836995256947,5.197811544810186
2020-05-24,Kansas,20,9135,200,20,2913314,16,0.5492027292629631,5.241943906983103
2020-05-25,Kansas,20,9272,201,20,2913314,137,4.702548369314122,4.084695298893288
2020-05-26,Kansas,20,9352,204,20,2913314,80,2.746013646314815,4.2367067686
2020-05-27,Kansas,20,9453,207,20,2913314,101,3.4668422284724545,3.8836478712166675
2020-05-28,Kansas,20,9513,209,20,2913314,60,2.0595102347361114,3.6384680813671304
2020-05-29,Kansas,20,9826,209,20,2913314,313,10.743778391206714,3.716925614118982
2020-05-30,Kansas,20,9847,209,20,2913314,21,0.720828582157639,3.56981774020926
2020-05-31,Kansas,20,9878,211,20,2913314,31,1.064080287946991,3.6433716771641214
2020-06-01,Kansas,20,10103,217,20,2913314,225,7.723163380260418,4.074888107299307
2020-06-02,Kansas,20,10143,227,20,2913314,40,1.3730068231574075,3.8787442754196766
2020-06-03,Kansas,20,10281,227,20,2913314,138,4.736873539893057,4.060177319908334
2020-06-04,Kansas,20,10332,230,20,2913314,51,1.7505836995256947,4.016044957735418
2020-06-05,Kansas,20,10493,233,20,2913314,161,5.526352463208566,3.2706983965928247
2020-06-06,Kansas,20,10517,234,20,2913314,24,0.8238040938944445,3.285409183983797
2020-06-07,Kansas,20,10549,234,20,2913314,32,1.0984054585259262,3.2903127797807876
2020-06-08,Kansas,20,10724,237,20,2913314,175,6.006904851313658,3.0451329899312505
2020-06-09,Kansas,20,10786,238,20,2913314,62,2.128160575893982,3.153012097465047
2020-06-10,Kansas,20,10931,241,20,2913314,145,4.977149733945603,3.1873372680439824
2020-06-11,Kansas,20,10984,242,20,2913314,53,1.8192340406835652,3.197144459637964
2020-06-12,Kansas,20,11152,243,20,2913314,168,5.766628657261112,3.231469630216899
2020-06-13,Kansas,20,11195,244,20,2913314,43,1.4759823348942134,3.324637950359723
2020-06-14,Kansas,20,11247,244,20,2913314,52,1.7849088701046298,3.4227098662995377
2020-06-15,Kansas,20,11516,246,20,2913314,269,9.233470885733567,3.8836478712166675
2020-06-16,Kansas,20,11569,246,20,2913314,53,1.8192340406835652,3.8395155090437507
2020-06-17,Kansas,20,11801,248,20,2913314,232,7.963439574312965,4.266128343381945
2020-06-18,Kansas,20,11886,252,20,2913314,85,2.9176394992094914,4.42304340888565
2020-06-19,Kansas,20,12168,254,20,2913314,282,9.679698103259724,4.982053329742594
2020-06-20,Kansas,20,12218,257,20,2913314,50,1.7162585289467598,5.0163785003215295
2020-06-21,Kansas,20,12258,258,20,2913314,40,1.3730068231574075,4.95753535075764
2020-06-22,Kansas,20,12576,260,20,2913314,318,10.91540424410139,5.197811544810186
2020-06-23,Kansas,20,12659,261,20,2913314,83,2.848989158051621,5.344919418719909
2020-06-24,Kansas,20,13110,262,20,2913314,451,15.480651931099771,6.418806898260881
2020-06-25,Kansas,20,13207,263,20,2913314,97,3.329541546156714,6.47765004782477
2020-06-26,Kansas,20,13729,266,20,2913314,522,17.917739042204172,7.6545130391025475
2020-06-27,Kansas,20,13767,269,20,2913314,38,1.3043564819995372,7.59566988953866
2020-06-28,Kansas,20,14016,272,20,2913314,249,8.546967474154862,8.620521411109724
2020-06-29,Kansas,20,14568,276,20,2913314,552,18.947494159572226,9.767962827605558
2020-06-30,Kansas,20,14629,276,20,2913314,61,2.0938354053150467,9.660083720071762
2020-07-01,Kansas,20,15142,280,20,2913314,513,17.608812506993754,9.964106659485187
2020-07-02,Kansas,20,15226,282,20,2913314,84,2.883314328630556,9.900359914124309
2020-07-03,Kansas,20,16015,283,20,2913314,789,27.082559586779865,11.209619991920835
2020-07-04,Kansas,20,16165,284,20,2913314,150,5.148775586840279,11.7588227211838
2020-07-05,Kansas,20,16289,287,20,2913314,124,4.256321151787964,11.145873246559956
2020-07-06,Kansas,20,17082,288,20,2913314,793,27.21986026909561,12.327639833634725
2020-07-07,Kansas,20,17157,290,20,2913314,75,2.5743877934201396,12.396290174792595
2020-07-08,Kansas,20,17807,291,20,2913314,650,22.311360876307877,13.068082798980328
2020-07-09,Kansas,20,18031,294,20,2913314,224,7.6888382096814825,13.75458621055903
2020-07-10,Kansas,20,18799,294,20,2913314,768,26.361731004622225,13.651610698822225
2020-07-11,Kansas,20,18983,294,20,2913314,184,6.315831386524076,13.81833295591991
2020-07-12,Kansas,20,19295,300,20,2913314,312,10.70945322062778,14.740208965754169
2020-07-13,Kansas,20,20265,301,20,2913314,970,33.29541546156713,15.608145421821531
2020-07-14,Kansas,20,20347,303,20,2913314,82,2.8146639874726858,15.642470592400466
2020-07-15,Kansas,20,21157,308,20,2913314,810,27.803388168937506,16.427045919918985
2020-07-16,Kansas,20,21273,309,20,2913314,116,3.9817197871564827,15.897457573843983
2020-07-17,Kansas,20,22199,310,20,2913314,926,31.785107956093988,16.672225709768522
2020-07-18,Kansas,20,22238,312,20,2913314,39,1.3386816525784726,15.961204319204864
2020-07-19,Kansas,20,22459,313,20,2913314,221,7.585862697944677,15.514977101678706
2020-07-20,Kansas,20,23544,318,20,2913314,1085,37.242810078144686,16.078890618332643
2020-07-21,Kansas,20,23606,319,20,2913314,62,2.128160575893982,15.980818702392828
2020-07-22,Kansas,20,24376,324,20,2913314,770,26.4303813457801,15.784674870513198
2020-07-23,Kansas,20,24518,326,20,2913314,142,4.874174222208797,15.912168361234958
2020-07-24,Kansas,20,25403,330,20,2913314,885,30.377775962357646,15.711120933558337
2020-07-25,Kansas,20,25464,333,20,2913314,61,2.0938354053150467,15.819000041092133
2020-07-26,Kansas,20,25649,335,20,2913314,185,6.35015655710301,15.642470592400468
2020-07-27,Kansas,20,26439,338,20,2913314,790,27.1168847573588,14.195909832288198
2020-07-28,Kansas,20,26494,344,20,2913314,55,1.8878843818414355,14.161584661709261
2020-07-29,Kansas,20,27177,349,20,2913314,683,23.444091505412736,13.734971827371067
2020-07-30,Kansas,20,27244,357,20,2913314,67,2.299786428788658,13.367202142596762
2020-07-31,Kansas,20,28121,358,20,2913314,877,30.103174597726163,13.327973376220836
2020-08-01,Kansas,20,28147,358,20,2913314,26,0.8924544350523149,13.15634752332616
2020-08-02,Kansas,20,28341,361,20,2913314,194,6.659083092313428,13.200479885499076
2020-08-03,Kansas,20,29200,366,20,2913314,859,29.48532152730533,13.53882799549144
2020-08-04,Kansas,20,29259,367,20,2913314,59,2.025185064157176,13.558442378679402
2020-08-05,Kansas,20,30047,371,20,2913314,788,27.048234416200934,14.073319937363431
2020-08-06,Kansas,20,30153,376,20,2913314,106,3.6384680813671304,14.26456017344607
2020-08-07,Kansas,20,30966,380,20,2913314,813,27.90636368067431,13.95073004243866
2020-08-08,Kansas,20,30992,380,20,2913314,26,0.8924544350523149,13.95073004243866
2020-08-09,Kansas,20,31145,380,20,2913314,153,5.251751098577085,13.74968261476204
2020-08-10,Kansas,20,32094,387,20,2913314,949,32.5745868794095,14.191006236491207
2020-08-11,Kansas,20,32181,388,20,2913314,87,2.9862898403673617,14.328306918806948
2020-08-12,Kansas,20,32977,397,20,2913314,796,27.322835780832413,14.367535685182874
2020-08-13,Kansas,20,33087,403,20,2913314,110,3.775768763682871,14.387150068370838
2020-08-14,Kansas,20,34246,404,20,2913314,1159,39.782872700985884,16.083794214129632
2020-08-15,Kansas,20,34294,406,20,2913314,48,1.647608187788889,16.19167332166343
2020-08-16,Kansas,20,34495,406,20,2913314,201,6.899359286365973,16.427045919918985
2020-08-17,Kansas,20,35544,410,20,2913314,1049,36.007103937303015,16.91740549961806
2020-08-18,Kansas,20,35632,415,20,2913314,88,3.0206150109462966,16.92230909541505
2020-08-19,Kansas,20,36333,420,20,2913314,701,24.06194457583357,16.456467494700927
2020-08-20,Kansas,20,36445,423,20,2913314,112,3.8444191048407412,16.46627468629491
2020-08-21,Kansas,20,37411,430,20,2913314,966,33.1581147792514,15.519880697475697
2020-08-22,Kansas,20,37544,431,20,2913314,133,4.56524768699838,15.93668634021991
2020-08-23,Kansas,20,37726,431,20,2913314,182,6.2471810453662044,15.843518020077086
2020-08-24,Kansas,20,39008,432,20,2913314,1282,44.00486868219492,16.98605584077593
2020-08-25,Kansas,20,39089,433,20,2913314,81,2.7803388168937504,16.951730670196994
2020-08-26,Kansas,20,40564,445,20,2913314,1475,50.6296266039294,20.747113817067827
2020-08-27,Kansas,20,40702,446,20,2913314,138,4.736873539893057,20.874607307789585
2020-08-28,Kansas,20,41808,448,20,2913314,1106,37.96363866030232,21.56111071936829
2020-08-29,Kansas,20,41909,449,20,2913314,101,3.4668422284724545,21.404195653864587
2020-08-30,Kansas,20,42011,450,20,2913314,102,3.5011673990513894,21.01190799010533
2020-08-31,Kansas,20,43407,451,20,2913314,1396,47.917938128193526,21.570917910962272
2020-09-01,Kansas,20,43491,454,20,2913314,84,2.883314328630556,21.585628698353243
2020-09-02,Kansas,20,44529,458,20,2913314,1038,35.62952706093473,19.44275733506829
2020-09-03,Kansas,20,44755,475,20,2913314,226,7.757488550839354,19.874273765203476
2020-09-04,Kansas,20,46049,481,20,2913314,1294,44.41677072914214,20.796149775037737
2020-09-05,Kansas,20,46051,482,20,2913314,2,0.06865034115787039,20.31069379113565
2020-09-06,Kansas,20,46151,483,20,2913314,100,3.4325170578935196,20.300886599541673
2020-09-07,Kansas,20,47409,485,20,2913314,1258,43.18106458830047,19.62419037955695
2020-09-08,Kansas,20,47878,486,20,2913314,469,16.098505001520603,21.512074761398384
2020-09-09,Kansas,20,48389,497,20,2913314,511,17.54016216583588,18.927879776384263
2020-09-10,Kansas,20,48443,499,20,2913314,54,1.8535592112625006,18.084461299301854
2020-09-11,Kansas,20,49393,520,20,2913314,950,32.60891204998843,16.39762434513704
2020-09-12,Kansas,20,49398,533,20,2913314,5,0.17162585289467594,16.41233513252801
2020-09-13,Kansas,20,49408,536,20,2913314,10,0.3432517057893519,15.971011510798846
2020-09-14,Kansas,20,50871,546,20,2913314,1463,50.21772455698219,16.976248649181947
2020-09-15,Kansas,20,51006,555,20,2913314,135,4.633898028156251,15.33844765298704
2020-09-16,Kansas,20,51829,586,20,2913314,823,28.24961538646366,16.868369541648153
2020-09-17,Kansas,20,52039,586,20,2913314,210,7.208285821576391,17.633330485978707
2020-09-18,Kansas,20,53403,596,20,2913314,1364,46.8195326696676,19.663419145932874
2020-09-19,Kansas,20,53420,596,20,2913314,17,0.5835278998418982,19.722262295496762
2020-09-20,Kansas,20,53433,597,20,2913314,13,0.44622721752615746,19.736973082887737
2020-09-21,Kansas,20,54956,604,20,2913314,1523,52.27723479171829,20.03118883070718
2020-09-22,Kansas,20,55237,618,20,2913314,281,9.645372932680788,20.747113817067827
2020-09-23,Kansas,20,56355,629,20,2913314,1118,38.37554070724954,22.193674577180097
2020-09-24,Kansas,20,56461,633,20,2913314,106,3.6384680813671304,21.68370061429306
2020-09-25,Kansas,20,57852,634,20,2913314,1391,47.74631227529885,21.81609770081181
2020-09-26,Kansas,20,57852,634,20,2913314,0,0,21.73273657226297
2020-09-27,Kansas,20,57978,636,20,2913314,126,4.324971492945834,22.28684289732292
2020-09-28,Kansas,20,59793,641,20,2913314,1815,62.30018460076737,23.718692870044215
2020-09-29,Kansas,20,59951,650,20,2913314,158,5.42337695147176,23.115550587014354
2020-09-30,Kansas,20,60957,678,20,2913314,1006,34.5311216024088,22.566347857751392
2020-10-01,Kansas,20,61103,678,20,2913314,146,5.011474904524538,22.762491689631023
2020-10-02,Kansas,20,62424,699,20,2913314,1321,45.34355033477339,22.41923998384167
2020-10-03,Kansas,20,62446,698,20,2913314,22,0.7551537527365741,22.527119091375464
2020-10-04,Kansas,20,62479,698,20,2913314,33,1.1327306291048613,22.07108468225533
2020-10-05,Kansas,20,63817,706,20,2913314,1338,45.92707823461529,19.732069487090744
2020-10-06,Kansas,20,64077,706,20,2913314,260,8.92454435052315,20.2322362583838
2020-10-07,Kansas,20,65131,725,20,2913314,1054,36.17872979019769,20.467608856639355
2020-10-08,Kansas,20,65296,741,20,2913314,165,5.663653145524306,20.56077717678218
2020-10-09,Kansas,20,67086,765,20,2913314,1790,61.442055336294,22.86056360557084
2020-10-10,Kansas,20,67193,768,20,2913314,107,3.6727932519460653,23.27736924831505
2020-10-11,Kansas,20,67231,769,20,2913314,38,1.3043564819995372,23.301887227300004
2020-10-12,Kansas,20,69158,774,20,2913314,1927,66.14460370560812,26.19010515172755
2020-10-13,Kansas,20,69392,786,20,2913314,234,8.032089915470834,26.062611661005793
2020-10-14,Kansas,20,70665,838,20,2913314,1273,43.6959421469845,27.136499140546764
2020-10-15,Kansas,20,70815,838,20,2913314,150,5.148775586840279,27.062945203591905
2020-10-16,Kansas,20,72509,859,20,2913314,1694,58.146838960716224,26.592200007080795
2020-10-17,Kansas,20,72616,859,20,2913314,107,3.6727932519460653,26.592200007080795
2020-10-18,Kansas,20,72722,859,20,2913314,106,3.6384680813671304,26.925644521276162
2020-10-19,Kansas,20,74616,872,20,2913314,1894,65.01187307650325,26.76382585997547
2020-10-20,Kansas,20,74883,902,20,2913314,267,9.164820544575697,26.925644521276162
2020-10-21,Kansas,20,76299,952,20,2913314,1416,48.60444153977223,27.626858720245842
2020-10-22,Kansas,20,76546,952,20,2913314,247,8.478317132996992,28.102507512553938
2020-10-23,Kansas,20,78122,975,20,2913314,1576,54.09646883240187,27.523883208509034
2020-10-24,Kansas,20,78177,975,20,2913314,55,1.8878843818414355,27.268896227065515
2020-10-25,Kansas,20,78241,975,20,2913314,64,2.1968109170518524,27.062945203591905
2020-10-26,Kansas,20,80473,976,20,2913314,2232,76.61378073218334,28.720360582974774
2020-10-27,Kansas,20,80761,979,20,2913314,288,9.885649126733336,28.82333609471158
2020-10-28,Kansas,20,83485,1007,20,2913314,2724,93.50176465701946,35.23723939717547
2020-10-29,Kansas,20,83838,1008,20,2913314,353,12.116785214364123,35.75702055165649
2020-10-30,Kansas,20,86768,1029,20,2913314,2930,100.5727497962801,42.39648926078195
2020-10-31,Kansas,20,86771,1029,20,2913314,3,0.10297551173680557,42.14150227933843
2020-11-01,Kansas,20,86809,1029,20,2913314,38,1.3043564819995372,42.01400878861667
2020-11-02,Kansas,20,90613,1046,20,2913314,3804,130.57294888226946,49.72246138148612
2020-11-03,Kansas,20,91072,1051,20,2913314,459,15.755253295731254,50.56097626277153
2020-11-04,Kansas,20,93967,1087,20,2913314,2895,99.37136882601739,51.39949114405696
2020-11-05,Kansas,20,94427,1087,20,2913314,460,15.789578466310187,51.92417589433496
2020-11-06,Kansas,20,99605,1172,20,2913314,5178,177.73573325772642,62.94745924597015
2020-11-07,Kansas,20,99671,1166,20,2913314,66,2.2654612582097227,63.25638578118056
2020-11-08,Kansas,20,99805,1166,20,2913314,134,4.599572857577316,63.72713097769168
2020-11-09,Kansas,20,105298,1181,20,2913314,5493,188.54816199009102,72.00930427880904
2020-11-10,Kansas,20,105760,1181,20,2913314,462,15.858228807468059,72.02401506620002
2020-11-11,Kansas,20,110977,1215,20,2913314,5217,179.0744149103049,83.41016450681252
2020-11-12,Kansas,20,111503,1215,20,2913314,526,18.05503972451991,83.7338018294139
2020-11-13,Kansas,20,117282,1256,20,2913314,5779,198.36516077566648,86.68086290340534
2020-11-14,Kansas,20,117728,1256,20,2913314,446,15.309026078205097,88.54422930626183
2020-11-15,Kansas,20,117851,1256,20,2913314,123,4.221995981209028,88.49028975249493
2020-11-16,Kansas,20,124697,1266,20,2913314,6846,234.9901177833903,95.1248548658234
2020-11-17,Kansas,20,125668,1266,20,2913314,971,33.32974063214607,97.62078512649168
2020-11-18,Kansas,20,131051,1326,20,2913314,5383,184.77239322640813,98.43478202879214
2020-11-19,Kansas,20,131408,1326,20,2913314,357,12.254085896679863,97.60607433910072
2020-11-20,Kansas,20,137224,1410,20,2913314,5816,199.6351920870871,97.78750738358937
2020-11-21,Kansas,20,137295,1411,20,2913314,71,2.4370871111043986,95.94865895971783
2020-11-22,Kansas,20,137530,1410,20,2913314,235,8.066415086049771,96.4978616889808
2020-11-23,Kansas,20,144831,1462,20,2913314,7301,250.60807039680583,98.72899777661159
2020-11-24,Kansas,20,145272,1456,20,2913314,441,15.137400225310419,96.1300920042065
2020-11-25,Kansas,20,150515,1503,20,2913314,5243,179.9668693453572,95.44358859262779
2020-11-26,Kansas,20,150522,1503,20,2913314,7,0.24027619405254633,93.72733006368104
2020-11-27,Kansas,20,155245,1529,20,2913314,4723,162.1177806443109,88.36769985757016
2020-11-28,Kansas,20,155265,1529,20,2913314,20,0.6865034115787038,88.11761647192363
2020-11-29,Kansas,20,155377,1529,20,2913314,112,3.8444191048407412,87.51447418889377
2020-11-30,Kansas,20,160428,1560,20,2913314,5051,173.37643659420166,76.4813836456646
2020-12-01,Kansas,20,160718,1560,20,2913314,290,9.954299467891206,75.740940680319
2020-12-02,Kansas,20,164981,1679,20,2913314,4263,146.32820217800074,70.93541679926807
2020-12-03,Kansas,20,165613,1679,20,2913314,632,21.69350780588704,74.00016417238729
2020-12-04,Kansas,20,171513,1786,20,2913314,5900,202.5185064157176,79.77169642544538
2020-12-05,Kansas,20,171626,1786,20,2913314,113,3.878744275419677,80.22773083456552
2020-12-06,Kansas,20,171635,1786,20,2913314,9,0.30892653521041674,79.72266046747548
2020-03-06,Kentucky,21,1,0,21,4467673,1,0.0223830168412057,0
2020-03-07,Kentucky,21,1,0,21,4467673,0,0,0
2020-03-08,Kentucky,21,4,0,21,4467673,3,0.0671490505236171,0
2020-03-09,Kentucky,21,5,0,21,4467673,1,0.0223830168412057,0
2020-03-10,Kentucky,21,7,0,21,4467673,2,0.0447660336824114,0
2020-03-11,Kentucky,21,7,0,21,4467673,0,0,0
2020-03-12,Kentucky,21,11,0,21,4467673,4,0.0895320673648228,0.035173312179037526
2020-03-13,Kentucky,21,11,0,21,4467673,0,0,0.03197573834457957
2020-03-14,Kentucky,21,18,0,21,4467673,7,0.1566811178884399,0.05435875518578527
2020-03-15,Kentucky,21,21,0,21,4467673,3,0.0671490505236171,0.05435875518578527
2020-03-16,Kentucky,21,22,1,21,4467673,1,0.0223830168412057,0.05435875518578527
2020-03-17,Kentucky,21,26,1,21,4467673,4,0.0895320673648228,0.06075390285470118
2020-03-18,Kentucky,21,35,1,21,4467673,9,0.2014471515708513,0.0895320673648228
2020-03-19,Kentucky,21,47,2,21,4467673,12,0.2685962020944684,0.11511265804048645
2020-03-20,Kentucky,21,63,2,21,4467673,16,0.3581282694592912,0.16627383939181375
2020-03-21,Kentucky,21,84,3,21,4467673,21,0.47004335366531974,0.21103987307422517
2020-03-22,Kentucky,21,103,3,21,4467673,19,0.42527731998290835,0.2622010544255525
2020-03-23,Kentucky,21,124,3,21,4467673,21,0.47004335366531974,0.32615253111471165
2020-03-24,Kentucky,21,157,3,21,4467673,33,0.7386395557597881,0.4188821723139924
2020-03-25,Kentucky,21,198,5,21,4467673,41,0.9177036904894338,0.5212045350166471
2020-03-26,Kentucky,21,248,5,21,4467673,50,1.1191508420602851,0.6427123407260494
2020-03-27,Kentucky,21,302,8,21,4467673,54,1.208682909425108,0.7642201464354519
2020-03-28,Kentucky,21,394,9,21,4467673,92,2.0592375493909247,0.9912478886819668
2020-03-29,Kentucky,21,439,9,21,4467673,45,1.0072357578542566,1.0743848083778738
2020-03-30,Kentucky,21,480,11,21,4467673,41,0.9177036904894338,1.1383362850670329
2020-03-31,Kentucky,21,590,18,21,4467673,110,2.4621318525326275,1.3845494703202958
2020-04-01,Kentucky,21,674,20,21,4467673,84,1.880173414661279,1.5220451452019879
2020-04-02,Kentucky,21,747,34,21,4467673,73,1.6339602294080164,1.5955893433945207
2020-04-03,Kentucky,21,762,34,21,4467673,15,0.3357452526180855,1.4708839638506606
2020-04-04,Kentucky,21,909,40,21,4467673,147,3.2903034756572382,1.646750524745848
2020-04-05,Kentucky,21,1048,44,21,4467673,139,3.1112393409275922,1.9473224651848962
2020-04-06,Kentucky,21,1057,52,21,4467673,9,0.2014471515708513,1.8450001024822416
2020-04-07,Kentucky,21,1289,66,21,4467673,232,5.192859907159723,2.235104110286112
2020-04-08,Kentucky,21,1393,73,21,4467673,104,2.327833751485393,2.2990555869752716
2020-04-09,Kentucky,21,1525,84,21,4467673,132,2.9545582230391525,2.487712443208291
2020-04-10,Kentucky,21,1702,90,21,4467673,177,3.961793980893409,3.00571940439048
2020-04-11,Kentucky,21,1851,94,21,4467673,149,3.3350695093396494,3.0121145520593955
2020-04-12,Kentucky,21,1963,98,21,4467673,112,2.5068978862150386,2.925780058529031
2020-04-13,Kentucky,21,2048,106,21,4467673,85,1.9025564315024845,3.168795669947836
2020-04-14,Kentucky,21,2210,115,21,4467673,162,3.626048728275324,2.944965501535779
2020-04-15,Kentucky,21,2295,124,21,4467673,85,1.9025564315024845,2.8842115986810777
2020-04-16,Kentucky,21,2429,131,21,4467673,134,2.999324256721564,2.890606746349994
2020-04-17,Kentucky,21,2522,140,21,4467673,93,2.08162056623213,2.622010544255525
2020-04-18,Kentucky,21,2707,145,21,4467673,185,4.140858115623055,2.7371232022960115
2020-04-19,Kentucky,21,2960,149,21,4467673,253,5.6629032608250425,3.1879811129545836
2020-04-20,Kentucky,21,3050,155,21,4467673,90,2.014471515708513,3.2039689821268733
2020-04-21,Kentucky,21,3193,172,21,4467673,143,3.2007714082924155,3.143215079272172
2020-04-22,Kentucky,21,3373,185,21,4467673,180,4.028943031417026,3.4469845935456784
2020-04-23,Kentucky,21,3548,194,21,4467673,175,3.9170279472109977,3.5780851207584545
2020-04-24,Kentucky,21,3779,203,21,4467673,231,5.170476890318517,4.019350309913652
2020-04-25,Kentucky,21,3905,208,21,4467673,126,2.8202601219919186,3.830693453680633
2020-04-26,Kentucky,21,4074,211,21,4467673,169,3.7827298461637637,3.5620972515861644
2020-04-27,Kentucky,21,4146,216,21,4467673,72,1.6115772125668104,3.5045409225659214
2020-04-28,Kentucky,21,4375,231,21,4467673,229,5.125710856636106,3.779532272329306
2020-04-29,Kentucky,21,4538,235,21,4467673,163,3.6484317451165293,3.7251735171435207
2020-04-30,Kentucky,21,4708,240,21,4467673,170,3.805112863004969,3.709185647971231
2020-05-01,Kentucky,21,4879,248,21,4467673,171,3.827495879846175,3.5173312179037532
2020-05-02,Kentucky,21,4881,252,21,4467673,2,0.0447660336824114,3.1208320624309667
2020-05-03,Kentucky,21,5223,256,21,4467673,342,7.65499175969235,3.674012335792193
2020-05-04,Kentucky,21,5370,267,21,4467673,147,3.2903034756572382,3.9138303733765403
2020-05-05,Kentucky,21,5822,278,21,4467673,452,10.117123612224978,4.626889338460664
2020-05-06,Kentucky,21,5946,286,21,4467673,124,2.775494088309507,4.502183958916804
2020-05-07,Kentucky,21,6173,302,21,4467673,227,5.080944822953694,4.684445667480908
2020-05-08,Kentucky,21,6298,304,21,4467673,125,2.7978771051507128,4.537357271095842
2020-05-09,Kentucky,21,6469,312,21,4467673,171,3.827495879846175,5.077747249119236
2020-05-10,Kentucky,21,6486,312,21,4467673,17,0.3805112863004969,4.0385357529204
2020-05-11,Kentucky,21,6710,325,21,4467673,224,5.013795772430077,4.284748938173663
2020-05-12,Kentucky,21,7003,333,21,4467673,293,6.558223934473271,3.7763346984948476
2020-05-13,Kentucky,21,7102,334,21,4467673,99,2.2159186672793645,3.696395352633399
2020-05-14,Kentucky,21,7397,341,21,4467673,295,6.602989968155682,3.9138303733765403
